open_rev_id,page_id,namespace,page_title,open_ts
631952870,14695,1,Israel,20141101000025
631963853,3319372,1,George_Clooney,20141101020023
631963872,6759758,1,Dragon_Quest_(video_game),20141101020034
631994439,629047,1,Ayurveda,20141101100021
632023751,1553589,5,Reliable_sources,20141101160036
632036228,25045,1,Punjabi_language,20141101180022
632106704,15087626,1,Electronic_cigarette,20141102060031
632197249,10492110,5,Manual_of_Style/Television,20141102220034
632244883,715785,1,List_of_academic_ranks,20141103060029
632256329,1278223,5,Noticeboard_for_India-related_topics,20141103090022
632264891,5149102,4,Administrators'_noticeboard,20141103110028
632292837,14695,1,Israel,20141103160019
632349855,552033,1,Fever_(Kylie_Minogue_album),20141104000016
632349885,19555209,1,Ukraine,20141104000032
632387370,37998987,1,Confiscation_of_Armenian_properties_in_Turkey,20141104070032
632501197,32805,1,Vagina,20141105020022
632501209,174783,1,Songs_for_the_Deaf,20141105020026
632501267,44302678,15,Chronological_summaries_of_the_Olympics,20141105020051
632662103,43326740,1,Malaysia_Airlines_Flight_17,20141106070045
632682782,10083047,11,No_footnotes,20141106120029
632682793,21304272,1,Steam,20141106120034
632733779,15087626,1,Electronic_cigarette,20141106200101
632733797,35713979,1,Blonde_bombshell,20141106200110
632813824,1028048,1,Imran_Khan,20141107110021
632879969,3706897,4,Village_pump_(proposals),20141107220024
632879983,13182644,5,WikiProject_Geographical_coordinates,20141107220033
632880008,18716060,1,Sigmund_Freud,20141107220046
632880026,34470921,1,Nymphomaniac_(film),20141107220055
632880039,44304466,1,House_of_Assembly_of_Jamaica,20141107220101
632918301,25579128,5,WikiProject_Classical_music/Guidelines,20141108050028
632950913,15087626,1,Electronic_cigarette,20141108130034
632960789,3706897,4,Village_pump_(proposals),20141108150021
632997055,40370,5,What_Wikipedia_is_not,20141108200014
632997092,3433959,1,United_States,20141108200029
633038990,1352980,5,WikiProject_Software,20141109020035
633140131,34072957,1,Light_bulb_(disambiguation),20141109210115
633288925,14695,1,Israel,20141110220024
633288966,201416,1,Tibetan_Buddhism,20141110220042
633352320,5020292,1,Path_(Toronto),20141111080023
633352336,10451353,1,"Stephens_City,_Virginia",20141111080036
633432033,9476508,1,Dental_amalgam_controversy,20141111210035
633432069,43758735,1,Gamergate,20141111210054
633454595,40749116,1,Cambodian_genocide_denial,20141112000051
633493269,21565782,1,American_drone_strikes_in_Pakistan,20141112070042
633497120,16562569,1,Six-Day_War,20141112080033
633524071,485213,5,In_the_news,20141112140016
633636282,45682577,1,Evacuation_of_East_Prussia,20141113070024
633694422,1659622,5,Did_you_know,20141113180036
633694466,34484366,1,Factional_violence_in_Libya_(2011–2014),20141113180055
633723949,43326740,1,Malaysia_Airlines_Flight_17,20141113220107
633805247,3706897,4,Village_pump_(proposals),20141114130029
633822749,2757487,1,Boletus_edulis,20141114160025
633850015,34484366,1,Factional_violence_in_Libya_(2011–2014),20141114200048
633850038,37020080,1,2012_Benghazi_attack,20141114200056
633877144,42353910,1,List_of_people_and_organizations_sanctioned_during_the_Russo-Ukrainian_war,20141115000045
634006585,15087626,1,Electronic_cigarette,20141116000039
634013584,20921681,1,Geoengineering,20141116010037
634077669,2612513,1,Azad_Kashmir,20141116140032
634096361,986140,4,Village_pump_(policy),20141116170059
634111336,456362,5,Civility,20141116190027
634206920,18586293,1,Robert_Peter_Gale,20141117110050
634234849,3382510,11,Infobox_person,20141117160032
634242490,507657,1,St._Francis_Dam,20141117170227
