open_rev_id,page_id,namespace,page_title,open_ts
674013120,5553915,1,Vithoba,20150801010021
674099499,536058,5,Stand-alone_lists,20150801170029
674099510,12799992,1,Plant-based_diet,20150801170035
674106195,734107,1,List_of_monarchs_of_Iran,20150801180030
674164605,47204132,1,Battle_of_Sarrin_(June–July_2015),20150802030045
674174605,47360573,4,Requests_for_comment/Regulation_Committee_and_alternatives_to_consensus,20150802050036
674174607,47360573,4,Requests_for_comment/Regulation_Committee_and_alternatives_to_consensus,20150802050036
674245714,35525747,4,Education_noticeboard,20150802170038
674346336,44962272,1,Irataba,20150803100039
674392727,14695,1,Israel,20150803170027
674424382,5960793,1,Siachen_Glacier,20150803210034
674424388,5960793,1,Siachen_Glacier,20150803210036
674424393,5960793,1,Siachen_Glacier,20150803210037
674450884,3600616,5,Naming_conventions_(books),20150804010034
674523875,27691242,1,The_Walking_Dead_(TV_series),20150804140039
674555515,14695,1,Israel,20150804180015
674631805,5342013,1,Blue_Army_(Poland),20150805050021
674685998,277146,1,Rubin_Carter,20150805140016
674741299,2609426,5,Requests_for_adminship,20150805210020
674781840,425905,5,Speedy_deletion,20150806030017
674781864,47377795,1,Killing_of_Samuel_DuBose,20150806030029
674818204,13591472,1,Americans_for_Prosperity,20150806100024
674818206,13591472,1,Americans_for_Prosperity,20150806100027
674840722,8811944,1,Paul_Signac,20150806140024
674894675,65802,5,Image_use_policy,20150806210015
674894677,153088,5,Naming_conventions_(languages),20150806210016
674964584,35000330,1,War_on_women,20150807090028
674986317,47773,5,Disambiguation,20150807130011
675021161,2520905,1,Association_for_Progressive_Communications,20150807180020
675027664,15703074,1,Levantine_archaeology,20150807190023
675065785,40370,5,What_Wikipedia_is_not,20150808010013
675118676,2234301,5,WikiProject_Football,20150808100020
675169499,1404908,1,Egg_cream,20150808190017
675220882,39780813,1,Attention_deficit_disorder,20150809040028
675283305,47094584,3,Lr0^^k,20150809160027
675290612,866788,1,List_of_cities_proper_by_population,20150809170018
675290618,2256513,1,List_of_busiest_airports_by_passenger_traffic,20150809170020
675290634,10883846,1,List_of_urban_areas_by_population,20150809170026
675319512,36287134,1,Snježana_Kordić,20150809210026
675374986,47440413,4,Administrators/RfC_for_binding_administrator_recall,20150810060026
675461338,475564,5,WikiProject_Television,20150810190016
675486854,25695888,5,WikiProject_Google,20150810220025
675500152,4046449,1,Swaminarayan_Akshardham_(Delhi),20150811000025
675532853,39639519,1,Shit_(disambiguation),20150811050024
675558888,17306848,1,Tamil_nationalism,20150811100026
675603341,47438405,3,Wiki-Pharaoh/Inform_for_guidance,20150811160028
675658931,33531779,1,Grand_Theft_Auto_V,20150811220026
675838729,21986912,1,2016_United_States_presidential_election,20150813010025
675899384,3433959,1,United_States,20150813120025
675933757,21738342,1,Susya,20150813170028
675942078,23314227,11,User_WikiProject_United_States_presidential_elections,20150813180028
676004221,639109,1,India,20150814020019
676004260,47520043,1,2016_United_States_presidential_election/Remodeling_of_major_party_candidate_areas,20150814020031
676011435,11145227,1,Islamic_State,20150814030026
676011438,26028066,5,Give_'em_enough_rope,20150814030028
676049333,4150398,11,Nazism_sidebar,20150814100018
676071708,45290610,5,GLAM/Royal_Society_of_Chemistry/Merck,20150814140032
676086286,1051902,5,Community_portal,20150814160018
676147496,5780488,5,Notability_(books),20150815010019
676154981,22163436,1,Type_054A_frigate,20150815020026
676175567,1644735,1,Miss_Cleo,20150815060019
676199839,47773,5,Disambiguation,20150815110011
676319071,5604737,5,WikiProject_China,20150816060022
676319083,14491792,5,Manual_of_Style/Linking,20150816060028
676376132,3433959,1,United_States,20150816160024
676390591,63947,1,Supernatural,20150816180016
676483927,31302654,11,You've_got_mail,20150817090028
676489196,334511,1,Joseon,20150817100022
676499887,42025904,1,Iran_nuclear_deal,20150817120032
