open_rev_id,page_id,namespace,page_title,open_ts
1254699734,8223494,1,Second_Bulgarian_Empire,20241101070108
1254808934,986140,4,Village_pump_(policy),20241101200108
1255113402,77886419,5,Administrator_recall,20241103060115
1255119187,78273756,11,INRConvert/HistoricalRate,20241103070115
1255150895,13918,1,Hamas,20241103120105
1255164880,77710993,1,Northern_Khanty_language,20241103140114
1255277544,78636588,1,15.ai,20241104020115
1255351052,75374763,1,Gaza_war_infobox,20241104140117
1255360071,75374763,1,Gaza_war_infobox,20241104150121
1255424557,6079212,1,Somali_Civil_War,20241104220108
1255433149,25135205,11,Football_squad_start,20241104230112
1255604105,3706897,4,Village_pump_(proposals),20241105200108
1255626414,1572343,1,1796_United_States_presidential_election,20241105220107
1255638656,86741,5,Administrators,20241105230106
1255809833,21373594,1,Genocide,20241106200113
1256065189,1113794,1,Australia,20241108010109
1256113084,209763,1,Head_of_state,20241108080106
1256136908,1609781,1,Elon_Musk,20241108120109
1256248458,12141545,1,"Storrs,_Connecticut",20241109000122
1256333450,13918,1,Hamas,20241109120109
1256364637,11424955,4,Reliable_sources/Noticeboard,20241109160113
1256435201,24142398,5,Notability_(academic_journals),20241109230114
1256476662,11424955,4,Reliable_sources/Noticeboard,20241110030110
1256581952,75465474,5,Vital_articles/Level_5/History_and_geography,20241110170118
1256581958,78328454,4,Requests_for_comment/Grey_Literature,20241110170122
1256603089,456055,5,Manual_of_Style/Images,20241110190109
1256658011,420019,1,Bermuda_Triangle,20241111000119
1256702092,22315686,1,Jarrod_Bleijie,20241111050115
1256718298,72292106,1,2022_University_of_Idaho_murders,20241111070117
1256748837,65285848,1,Cultural_Marxism_conspiracy_theory,20241111110115
1256955341,3755436,1,Qaboos_bin_Said,20241112120113
1256955362,42931690,1,List_of_2022_FIFA_World_Cup_controversies,20241112120125
1256995070,202087,1,Chandragupta_Maurya,20241112170106
1257042910,77526712,3,NurlanLalaev,20241112230116
1257196229,449893,5,Requests_for_comment,20241113190107
1257206002,11424955,4,Reliable_sources/Noticeboard,20241113200112
1257338473,162933,1,San_Francisco,20241114120109
1257346115,32162,1,Conservative_Party_(UK),20241114130106
1257393138,3706897,4,Village_pump_(proposals),20241114180111
1257487561,11424955,4,Reliable_sources/Noticeboard,20241115040113
1257498264,1593061,1,Maurya_Empire,20241115060110
1257519439,1593061,1,Maurya_Empire,20241115100111
1257555865,70149877,1,Russo-Ukrainian_war_(2022–present),20241115150117
1257565190,1716073,1,Banaras_Hindu_University,20241115160109
1257593587,11547670,5,WikiProject_Articles_for_creation,20241115190111
1257631704,56621963,5,Short_description,20241115230118
1257696790,41155206,1,Aegyo,20241116060116
1257704545,33776,1,Wolf,20241116070106
1257733307,1135132,11,Infobox_university,20241116110109
1257785224,189815,5,Manual_of_Style/Dates_and_numbers,20241116170108
1257806294,78355541,2,Wonder29/sandbox,20241116190117
1257838270,1135132,11,Infobox_university,20241116220108
1258011571,77934811,1,Arab_migrations_to_the_Levant,20241117180115
1258076038,3117615,5,Article_titles,20241118010112
1258256823,49653,1,Isles_of_Scilly,20241119000119
1258346478,62365810,1,Nick_Fuentes,20241119050114
1258473259,269850,1,Berbers,20241119230109
1258489688,66692278,1,COVID-19_lab_leak_theory,20241120010115
1258573226,3706897,4,Village_pump_(proposals),20241120130109
1258597338,3706897,4,Village_pump_(proposals),20241120160110
1258606675,3516821,1,List_of_fictional_countries_set_on_Earth,20241120170109
1258738992,56675240,1,Nazism/FAQ,20241121100113
1258770514,42086410,1,Russo-Ukrainian_war,20241121150112
1258770531,77552564,1,Kursk_campaign,20241121150119
1258960140,59924920,1,Decline_in_insect_populations,20241122160118
1259018113,14695,1,Israel,20241122230108
1259204711,63301195,1,Transnational_repression,20241123230114
1259250140,49629266,1,Chloe_Melas,20241124050112
1259256188,49629266,1,Chloe_Melas,20241124060113
1259307398,146601,1,Saddam_Hussein,20241124130106
1259322939,49629266,1,Chloe_Melas,20241124150115
1259429888,425905,5,Speedy_deletion,20241125030108
1259476452,317858,5,WikiProject_Song_Contests,20241125110107
1259522146,63301195,1,Transnational_repression,20241125170115
1259643395,4519281,1,Ashkenazi_Jews,20241126080110
1259673570,11424955,4,Reliable_sources/Noticeboard,20241126130111
1259717989,3464855,5,Biographies_of_living_persons,20241126180111
1259986537,39599609,1,Matt_Gaetz,20241128050114
1260141117,71780239,1,Death_of_Mahsa_Amini,20241129030115
1260320695,13011751,5,Notability_(sports),20241130030113
1260433915,245684,1,Zionism,20241130190107
1260433935,11424955,4,Reliable_sources/Noticeboard,20241130190114
