open_rev_id,page_id,namespace,page_title,open_ts
1124924506,1497566,1,Mariupol,20221201070112
1124953526,11424955,4,Reliable_sources/Noticeboard,20221201120114
1125012176,286558,5,Verifiability,20221201190111
1125039104,740526,5,WikiProject_Classical_music,20221201220112
1125065333,1406975,11,Infobox_settlement,20221202010111
1125098235,1518065,1,Laurence_Olivier,20221202050116
1125252927,257233,1,First_Crusade,20221203010111
1125325948,964923,1,Claude_Debussy,20221203120112
1125357476,222824,1,James_Joyce,20221203160111
1125491480,3083803,1,Camel_toe,20221204080112
1125556026,2584369,5,Non-free_content,20221204170112
1125564976,65494731,1,Crusading_movement,20221204180117
1125582961,2770526,5,WikiProject_Politics,20221204200112
1125592526,1868516,1,Fascist_(insult),20221204210112
1125619144,2175464,1,African_elephant,20221205000113
1125686181,6481728,1,Mark_Rylance,20221205090113
1125692100,4338198,5,Manual_of_Style/Infoboxes,20221205100113
1125748864,570793,1,Donald_Trump,20221205170111
1125785888,32760991,1,Cloudflare,20221205210114
1125830960,72152274,1,Joe_Martin_(orangutan),20221206030116
1125838400,61476641,1,GrapheneOS,20221206040115
1125863656,68481954,1,Hunter_Biden_laptop_controversy,20221206080116
1125921787,3442116,1,Diane_Kruger,20221206160113
1126127485,13285041,11,Greeks,20221207180114
1126273029,42862158,1,Roderic_O'Gorman,20221208130115
1126297155,7551962,1,Cancer_(astrology),20221208160115
1126306493,6351462,1,In_My_Time_of_Dying,20221208170113
1126358526,11424955,4,Reliable_sources/Noticeboard,20221208230114
1126563386,37205678,1,Feminist_views_on_transgender_topics,20221210010114
1126563388,46904226,1,Al-Bayan_(radio_station),20221210010116
1126571302,41946458,1,Maddie_Ziegler,20221210020114
1126611923,3085290,5,Naming_conventions_(geographic_names),20221210080112
1126611929,11424955,4,Reliable_sources/Noticeboard,20221210080115
1126652108,857196,1,People's_Mojahedin_Organization_of_Iran,20221210140112
1126659778,961786,1,Métis,20221210150112
1126782024,15278274,1,New_York_City,20221211060114
1126847233,11424955,4,Reliable_sources/Noticeboard,20221211150115
1126916233,716642,1,Maamme,20221211230112
1126964146,72477636,1,Nazis,20221212050117
1126997460,535564,1,Mulatto,20221212100112
1127184810,485213,5,In_the_news,20221213100111
1127229161,9072685,5,WikiProject_Podcasting,20221213160115
1127239115,475647,5,WikiProject_Years,20221213170111
1127435488,457478,1,Olivia_Newton-John,20221214180111
1127467931,253032,1,Führer,20221214220111
1127524072,857196,1,People's_Mojahedin_Organization_of_Iran,20221215060112
1127554788,16176615,1,Kara_(South_Korean_group),20221215110115
1127601357,16176615,1,Kara_(South_Korean_group),20221215170115
1127670746,87847,1,Minneapolis,20221216010111
1127752488,2639192,1,Organisation_of_Ukrainian_Nationalists,20221216130113
1127768018,9943112,1,List_of_men's_footballers_with_100_or_more_international_caps,20221216150115
1127845249,7738622,1,Hal_Roach,20221217000118
1127853410,5775135,1,2022,20221217010114
1127980841,212540,1,Alfred_Kinsey,20221217190112
1127989408,192394,1,Nuremberg_trials,20221217200111
1128014511,2234301,5,WikiProject_Football,20221217230113
1128186511,1145792,1,Second_Battle_of_Fallujah,20221218220113
1128221492,3787014,1,Rupert_Sheldrake,20221219020113
1128333987,165636,1,Elizabeth_II,20221219160110
1128405183,72507389,1,Beira's_Place,20221220000116
1128473258,857196,1,People's_Mojahedin_Organization_of_Iran,20221220090113
1128551487,2441136,1,Red_pill_and_blue_pill,20221220190113
1128597934,449893,5,Requests_for_comment,20221221000141
1128615986,21365842,1,David_Duke,20221221020115
1128693050,38013164,1,Brothers_of_Italy,20221221130115
1128774971,44622915,1,Emily_St._John_Mandel,20221221230115
1129045736,189815,5,Manual_of_Style/Dates_and_numbers,20221223090110
1129045743,2948037,1,Czech_koruna,20221223090114
1129060176,72351366,1,2022_COVID-19_protests_in_China,20221223110119
1129186419,15246396,1,Dejan_Lovren,20221224010114
1129196350,1057260,1,Alexei_Yagudin,20221224020113
1129334978,520863,1,Altaic_languages,20221224200111
1129416516,20095675,1,"String_Quartets,_Op._20_(Haydn)",20221225070115
1129434929,23028412,1,Pasquale_Conte,20221225100115
1129652036,2591223,11,Italian_political_parties,20221226140113
1129652047,60897920,1,Cyber_Anakin,20221226140117
1129715725,72580045,15,People_killed_by_the_Organization_of_Ukrainian_Nationalists,20221226200117
1129725213,15948392,1,Milky_Way,20221226210115
1129725222,38435761,1,Exmor,20221226210117
1129779722,256697,5,WikiProject_Biography,20221227030111
1129832537,440262,1,Tony_Robbins,20221227090111
1129847167,17210185,5,WikiProject_Politics_of_the_United_Kingdom,20221227110114
1130170107,4581228,1,Wilderness_therapy,20221228230114
1130359130,4828,1,British_Columbia,20221229200110
1130359144,12760117,1,Crystal_Palace_F.C._(1861),20221229200115
1130369682,4581228,1,Wilderness_therapy,20221229210115
1130541417,17836220,1,Abigail_Kinoiki_Kekaulike_Kawānanakoa,20221230180116
1130642062,29384142,5,WikiProject_Africa,20221231060117
1130654627,54538331,1,Divine_Worship:_The_Missal,20221231080117
1130696950,69733749,1,Gender_Recognition_Reform_(Scotland)_Bill,20221231140117
