open_rev_id,page_id,namespace,page_title,open_ts
683628099,609621,1,Denali,20151001140016
683736886,986140,4,Village_pump_(policy),20151002050012
683751352,3374590,1,Holiday_(Madonna_song),20151002080015
683763556,165636,1,Elizabeth_II,20151002100012
683806969,2921392,1,David_Cameron,20151002170013
683806972,3679503,1,Kansas_River,20151002170014
683867887,179522,1,War_of_1812,20151003010016
683948147,47383854,1,Brahma_Kumaris_World_Spiritual_University/Archive_15,20151003160034
683955900,6732644,1,Brahma_Kumaris,20151003170023
683955927,41579935,1,Bebe_Rexha,20151003170032
683988675,2770526,5,WikiProject_Politics,20151003210017
684074238,16002516,4,Neutral_point_of_view/Noticeboard,20151004120028
684074257,47934839,4,Articles_for_deletion/Owen_'Alik_Shahadah,20151004120039
684107858,2609426,5,Requests_for_adminship,20151004170016
684240167,17950037,1,Johann_Sebastian_Bach,20151005130022
684247535,16002516,4,Neutral_point_of_view/Noticeboard,20151005140023
684247542,30977995,1,Campus_sexual_assault,20151005140026
684254672,1116173,1,The_Stone_Roses_(album),20151005150014
684373346,47996728,1,2015_Umpqua_Community_College_shooting,20151006070030
684406341,57981,1,Battle_of_Britain,20151006130009
684473473,869806,1,List_of_Internet_phenomena,20151006210012
684519013,982688,1,Aloysius_Stepinac,20151007040011
684530725,43995908,1,Volleyball_at_the_2014_Asian_Games,20151007060030
684589423,986140,4,Village_pump_(policy),20151007160013
684607487,47703,1,Yugoslavia,20151007180013
684642724,43149042,1,Elan_Carr,20151007220031
684649496,3745230,1,Superpower,20151007230016
684673485,2576823,1,List_of_Walt_Disney_Pictures_films,20151008020012
684707015,9372509,5,WikiProject_Crime_and_Criminal_Biography,20151008080021
684719261,44738956,1,Exo's_Showtime,20151008100031
684793570,101556,1,Hillary_Clinton,20151008200013
684828135,475647,5,WikiProject_Years,20151009010011
684852077,26793736,5,Manual_of_Style/Words_to_watch,20151009050017
684862964,28562122,5,Manual_of_Style/Lead_section,20151009070018
684954150,40178906,1,List_of_custom_Android_distributions,20151009210028
685037873,5342013,1,Blue_Army_(Poland),20151010110016
685037874,5342013,1,Blue_Army_(Poland),20151010110017
685037876,5342013,1,Blue_Army_(Poland),20151010110019
685074663,12534466,1,Climate_change_denial,20151010170019
685074689,48153552,15,Establishments,20151010170031
685089770,960986,1,Roger_Waters,20151010190012
685162366,186395,1,House_of_Tudor,20151011070009
685218169,10277049,1,Jewish_exodus_from_the_Muslim_world,20151011160021
685245424,986140,4,Village_pump_(policy),20151011190012
685262185,5371266,1,Ruger_Mini-14,20151011210017
685277086,186395,1,House_of_Tudor,20151011230011
685299941,5486667,1,Taylor_Swift,20151012020017
685329220,47441697,1,Leschi_(fireboat),20151012070028
685354310,48151879,1,2015_Ankara_bombings,20151012110025
685407553,5375818,1,Anti-abortion_violence,20151012180017
685424597,1278223,5,Noticeboard_for_India-related_topics,20151012200014
685495388,986140,4,Village_pump_(policy),20151013050015
685549422,43326740,1,Malaysia_Airlines_Flight_17,20151013140026
685556571,19223959,1,Massacre_of_the_Acqui_Division,20151013150022
685778034,26793736,5,Manual_of_Style/Words_to_watch,20151014230018
685793118,48099985,4,2015_administrator_election_reform/Phase_I/RfC,20151015010022
685809397,47808488,1,2015_Southeast_Asian_haze,20151015030024
685819737,20777,1,Microsoft,20151015050012
685849496,47996728,1,2015_Umpqua_Community_College_shooting,20151015110028
685849500,47996728,1,2015_Umpqua_Community_College_shooting,20151015110030
685874103,43397486,1,Vani_Hari,20151015150031
685874111,43397486,1,Vani_Hari,20151015150034
685905600,1405835,1,List_of_military_occupations,20151015190018
686069294,674198,1,New_York_Public_Library,20151016200014
686069300,3706897,4,Village_pump_(proposals),20151016200017
686084286,47996728,1,2015_Umpqua_Community_College_shooting,20151016220032
686102645,36099327,1,Full_Service_(book),20151017010021
686218676,3084610,1,Frogman,20151017200017
686226080,6536604,1,Anna_Politkovskaya,20151017210019
686289970,2584369,5,Non-free_content,20151018070059
686337894,23214,1,Political_correctness,20151018150011
686344937,23214,1,Political_correctness,20151018160010
686344981,48264599,4,Requests_for_comment/5_millionth_article_logo,20151018160026
686352620,36718217,1,Red_(Taylor_Swift_album),20151018170020
686426539,795791,1,Keynesian_economics,20151019020013
686529891,42463333,1,Monarchy_of_India,20151019180025
686599395,47377795,1,Killing_of_Samuel_DuBose,20151020030036
686599399,47377795,1,Killing_of_Samuel_DuBose,20151020030039
686599402,47377795,1,Killing_of_Samuel_DuBose,20151020030040
686714330,3844608,1,2015,20151020210016
686755128,48308982,4,Vandalism/RfC_for_a_trial_unbundling_of_blocking,20151021030030
686806717,1891950,1,Sofia,20151021130015
686875758,47708109,1,Sex_offender_registries_in_the_United_States,20151021220021
686895983,20090470,1,Muslim_population_growth,20151022010019
686921180,3958037,1,Economic_history,20151022050016
686959338,23214,1,Political_correctness,20151022130012
687005865,1485417,1,Carly_Fiorina,20151022190016
687005876,1485417,1,Carly_Fiorina,20151022190019
687084458,18973508,1,Domestic_violence,20151023060023
687089766,1659622,5,Did_you_know,20151023070016
687107405,4957740,1,Bulgarian_Turks,20151023100018
687146441,1659622,5,Did_you_know,20151023160117
687153798,28822348,1,OpenIndiana,20151023170021
687153811,30556691,1,Murder_of_Anni_Dewani,20151023170026
687189239,32378369,1,Fiona_Graham,20151023220023
687201189,5936902,1,Henry_Johnson_(World_War_I_soldier),20151024000028
687208456,44710855,1,McLaren_MP4-30,20151024010025
687261092,2584369,5,Non-free_content,20151024110017
687410366,290484,1,Franjo_Tuđman,20151025120019
687435857,6177064,5,WikiProject_Video_games,20151025160021
687444684,6294023,1,Amy_Tran,20151025170022
687493708,2647988,1,Gun_laws_in_the_United_States_by_state,20151025230018
687564828,12451259,1,Jamalul_Kiram_III,20151026110018
687564836,44343272,1,2016_Philippine_Senate_election,20151026110021
687707076,49405,1,Intifada,20151027070010
687721675,48382274,4,Requests_for_comment/5_millionth_article_banner,20151027100021
687739181,9062707,1,Peter_of_Spain,20151027130017
687841091,15248563,1,Fawaz_Gerges,20151028020015
687853996,19720668,1,Gary_Cooper,20151028040018
687869955,1942912,1,Schizoaffective_disorder,20151028070013
687876784,47745481,1,Alternative_theories_of_the_location_of_Great_Moravia,20151028080018
687881993,18994525,1,Bill_Cosby,20151028090019
687895953,48324842,1,Hello_(Adele_song),20151028110019
687945421,42564546,1,War_in_Donbas,20151028170026
688106994,46825541,1,Jewish_Israeli_stone_throwing,20151029180019
688129625,16665786,5,WikiProject_World's_Oldest_People,20151029210018
688158663,2075287,1,Greco-Italian_War,20151030010014
688158673,42953099,1,Forte_(vocal_group),20151030010019
688171892,11333939,1,Inventions_and_Sinfonias,20151030030014
688176604,3941097,1,Pisco_sour,20151030040015
688176607,7933684,5,Identifying_reliable_sources_(medicine),20151030040017
688190966,15087626,1,Electronic_cigarette,20151030070016
688306601,1918514,1,Socialism,20151031010011
688361546,7597216,11,Caliphate,20151031120022
