open_rev_id,page_id,namespace,page_title,open_ts
938677036,66552,1,Republican_Party_(United_States),20200201190116
938778684,40219055,1,Beyoncé_albums_discography,20200202080128
938782851,16805356,1,Qasem_Soleimani,20200202090132
938799784,36297312,5,WikiProject_Editor_Retention,20200202120132
938847612,36297312,5,WikiProject_Editor_Retention,20200202190130
938913842,61446362,1,List_of_American_films_of_2019,20200203040133
938931336,11845498,1,List_of_oldest_living_people,20200203070127
938950185,393392,1,Ian_Smith,20200203110121
938954943,39470435,11,Infobox_spaceflight,20200203120129
938966609,58421865,1,Zina_Bash,20200203140129
938980185,62349302,1,Carnivore_diet,20200203160130
939011012,62152829,1,Hospitalized_cases_in_the_vaping_lung_illness_outbreak,20200203200130
939047023,273582,1,Kenneth_Williams,20200204010120
939186081,59846020,1,Batwoman_(TV_series),20200204220125
939213906,11616820,1,Soccer_in_South_Africa,20200205020125
939245021,15294974,11,R_from_television_episode,20200205070123
939281637,4669241,5,WikiProject_Hong_Kong,20200205140123
939320108,11424955,4,Reliable_sources/Noticeboard,20200205190128
939328654,51526688,1,Grace_VanderWaal,20200205200126
939336365,1841555,1,Claire_Danes,20200205210122
939344699,63024346,1,Eden_Alene,20200205220128
939410966,4245545,1,Josip_Runjanin,20200206090123
939427964,19997497,1,Margot_Robbie,20200206120123
939440929,62424330,1,Nicotine_pouch,20200206140211
939456427,58314370,1,2020_Iowa_Democratic_presidential_caucuses,20200206160129
939497795,11424955,4,Reliable_sources/Noticeboard,20200206210123
939514641,62891992,1,National_Pacification_Army,20200206230132
939521554,62152829,1,Hospitalized_cases_in_the_vaping_lung_illness_outbreak,20200207000127
939568446,2879033,1,Religion_in_Israel,20200207080121
939656091,26301517,1,Francisco_Franco,20200207210125
939663461,2710866,1,Tulsa_race_massacre,20200207220123
939670316,165636,1,Elizabeth_II,20200207230121
939670325,1519307,829,Infobox_military_conflict,20200207230125
939765037,857196,1,People's_Mojahedin_Organization_of_Iran,20200208160122
939883596,12116929,11,Supplement,20200209090124
939889434,55393,1,Monarchy_of_the_United_Kingdom,20200209100119
939923762,12115272,11,Kenneth_Branagh,20200209150124
939931462,30295,1,The_Lord_of_the_Rings,20200209160127
939993354,25465,1,Rush_Limbaugh,20200209230119
940092504,61148791,1,2020_Israel–Palestine_peace_plan,20200210140128
940100241,10126773,1,List_of_the_verified_oldest_people,20200210150127
940278331,512351,1,Lend-Lease,20200211160108
940286224,5662448,1,Conversion_of_non-Islamic_places_of_worship_into_mosques,20200211170125
940294510,76378,1,Some_Like_It_Hot,20200211180123
940342044,6308158,1,Kirk_Douglas,20200212000126
