open_rev_id,page_id,namespace,page_title,open_ts
606680732,1679415,1,Plutocracy,20140501205151
606680749,3357323,1,The_Bible_and_homosexuality,20140501205156
606697923,1167656,1,Schiller_Institute,20140501230019
606727293,1222521,5,Naming_conventions_(definite_or_indefinite_article_at_beginning_of_name),20140502050018
606825754,42566962,3,CorporateM/Advice_for_editing_articles_on_organizations,20140502220047
606879336,4991706,5,Editor_review,20140503100027
606950359,2209512,1,Cannabis_cultivation,20140503220024
606993042,19555209,1,Ukraine,20140504070037
607001612,2209512,1,Cannabis_cultivation,20140504090024
607059978,475564,5,WikiProject_Television,20140504190025
607059998,20555499,1,Pavle_Đurišić,20140504190042
607074540,21785950,1,Tim_Huelskamp,20140504210038
607074572,28838861,1,Michael_Grimm_(politician),20140504210046
607088395,41607436,1,Transatlantic_Trade_and_Investment_Partnership,20140504230045
607100113,26629547,1,Christian_privilege,20140505010039
607139586,75321,5,Manual_of_Style,20140505090030
607190201,6397233,1,Donald_Sterling,20140505150032
607205429,40309322,1,Fereshta_Kazemi,20140505170040
607243621,42197375,1,Assault_weapons_legislation_in_the_United_States,20140505220114
607271953,42675351,4,Requests_for_comment/Mobile_site_strapline,20140506030046
607377837,1437697,11,Infobox_officeholder,20140506200028
607385883,435042,1,Afrikaners,20140506210021
607401215,82060,1,Zinedine_Zidane,20140506230020
607408507,44741,1,Autism_spectrum,20140507000020
607494478,707045,1,Ion_Antonescu,20140507160021
607536260,437707,1,UK_Independence_Party,20140507210015
607543940,173833,5,Manual_of_Style/Biography,20140507220012
607612500,11547670,5,WikiProject_Articles_for_creation,20140508110022
607653910,83483,1,Cher,20140508170020
607728364,26627951,5,Notability_(geographic_features),20140509040031
607759319,88973,5,WikiProject_Cities,20140509110017
607803825,867443,1,Malakia,20140509180015
607867335,40309322,1,Fereshta_Kazemi,20140510050033
607875817,26304347,4,Requests_for_comment/Request_board,20140510070024
607906305,999448,1,Politics_of_the_United_States,20140510130018
607919242,3636514,1,Cdrtools,20140510150021
607971369,986140,4,Village_pump_(policy),20140510220017
607971375,986140,4,Village_pump_(policy),20140510220020
608013512,5817760,5,WikiProject_Animation,20140511060023
