open_rev_id,page_id,namespace,page_title,open_ts
1226676179,12246123,5,WikiProject_Companies,20240601050111
1226831682,3489028,1,Circumcision,20240602030108
1226843635,14695,1,Israel,20240602050108
1226948670,37930,1,Jinn,20240602190108
1226948684,1650786,11,Infobox_political_party,20240602190116
1226965511,26583332,1,Greta_Gerwig,20240602210112
1227002014,11424955,4,Reliable_sources/Noticeboard,20240603020112
1227230907,3433959,1,United_States,20240604150111
1227267910,77083444,1,Naseem_Hamed/RFC_on_Ethnicity,20240604190118
1227415143,7696573,1,Alexander_the_Great,20240605160112
1227415157,55719315,1,Sutherland_Springs_church_shooting,20240605160118
1227415164,72685075,1,Let_Her_Burn,20240605160121
1227424641,26231,1,Rembrandt,20240605170108
1227424661,1009643,1,Pieter_Bruegel_the_Elder,20240605170111
1227433298,25456830,1,X_(social_network),20240605180112
1227442492,2100144,1,Black_War,20240605190109
1227442511,7696573,1,Alexander_the_Great,20240605190115
1227459131,26231,1,Rembrandt,20240605210107
1227473399,475647,5,WikiProject_Years,20240605230109
1227570645,77096030,3,9t5/Userpage_Contest,20240606150117
1227620296,643868,1,Leonid_Brezhnev,20240606210110
1227688928,485213,5,In_the_news,20240607080108
1227700666,76502,1,Max_von_Sydow,20240607100109
1227707187,35377744,1,ELAM_(Cyprus),20240607110113
1227748973,66552,1,Republican_Party_(United_States),20240607160108
1227882251,58937229,1,Rhasidat_Adeleke,20240608090114
1228029733,14695,1,Israel,20240609030109
1228070076,3433959,1,United_States,20240609090110
1228164911,570793,1,Donald_Trump,20240609200110
1228175630,24140624,1,Pretty_Cure,20240609210113
1228201429,4005896,1,History_of_Transylvania,20240610000115
1228273327,65513589,1,Iga_Świątek_career_statistics,20240610100116
1228319515,57273162,1,Bisexual_lighting,20240610160115
1228405451,11792686,1,Penguin,20240611020114
1228644780,3016356,1,Samuel_Alito,20240612110111
1228666307,185256,1,Rainbow_flag,20240612140110
1228718484,159092,1,Battle_of_Kosovo,20240612200108
1228820865,516211,1,Colombia,20240613110107
1228834859,77001816,1,2024–25_Borussia_Dortmund_season,20240613130116
1228892684,816054,1,Srebrenica_massacre,20240613200108
1228949209,12215406,1,Charles_III,20240614020111
1228980680,11424955,4,Reliable_sources/Noticeboard,20240614060111
1229007867,67727389,1,Armenia–Azerbaijan_border_crisis_(2021–present),20240614100116
1229044983,1003209,5,Articles_for_deletion,20240614150110
1229061833,17427502,1,Polyvagal_theory,20240614170114
1229070819,2737741,1,"List_of_F5,_EF5,_and_IF5_tornadoes",20240614180111
1229316481,75663128,1,Wat_Paknam_Japan,20240616040118
1229382716,570793,1,Donald_Trump,20240616140108
1229417108,247918,1,Syro-Malabar_Church,20240616180108
1229643254,11424955,4,Reliable_sources/Noticeboard,20240617230115
1229704176,250384,1,Nonmetal,20240618080111
1229734344,38013164,1,Brothers_of_Italy,20240618130115
1229823737,11424955,4,Reliable_sources/Noticeboard,20240618220113
1229922527,22318943,1,Ernest_Hemingway,20240619130115
1229942931,1735572,1,Awareness,20240619160111
1229957608,176765,1,Pennsylvania_Dutch,20240619180107
1229957614,176765,1,Pennsylvania_Dutch,20240619180110
1230025307,563411,1,National_Rally,20240620040109
1230116747,3140106,1,Out-of-place_artifact,20240620190120
1230237631,11424955,4,Reliable_sources/Noticeboard,20240621150114
1230328827,75681281,1,Gaza_genocide,20240622030118
1230475076,77207389,4,Requests_for_comment/Titles_of_European_monarchs,20240622230127
1230599678,3135480,1,Petuntse,20240623170110
1230735971,68128371,1,Quooker,20240624120116
1230758159,2218740,1,MF_Doom,20240624150111
1230895886,11424955,4,Reliable_sources/Noticeboard,20240625090112
1230940195,74176376,1,2024_United_States_presidential_election_in_Utah,20240625150122
1231066026,49906431,1,Steven_van_de_Velde,20240626080116
1231131310,28669,1,Principality_of_Sealand,20240626170108
1231275249,11424955,4,Reliable_sources/Noticeboard,20240627130111
1231436866,1068563,1,Two-state_solution,20240628080110
1231485541,10758532,1,Nina_Dobrev,20240628150111
1231602174,1553589,5,Reliable_sources,20240629060108
1231662581,2078375,5,WikiProject_Physics,20240629150110
1231722455,13266345,1,Shakshouka,20240629220114
1231735964,25303222,5,WikiProject_Elections_and_Referendums,20240630000113
1231757223,73885090,1,Niki_(Greek_political_party),20240630030115
1231882735,18841849,1,Anti-Defamation_League,20240630200113
