open_rev_id,page_id,namespace,page_title,open_ts
1041704431,11895995,5,No_personal_attacks,20210901010117
1041704444,68616145,4,Requests_for_comment/Arbitration_Committee_Elections_December_2021,20210901010124
1041780040,64203658,1,Statue_of_Edward_Colston,20210901130122
1041787514,17442577,1,Jakarta_MRT,20210901140118
1041852098,68589276,1,Pan_Sophic,20210901220122
1041879191,68205665,1,2021_Wehda_Street_airstrikes,20210902020123
1042052313,25303222,5,WikiProject_Elections_and_Referendums,20210903000122
1042091656,75321,5,Manual_of_Style,20210903050112
1042105711,3019046,1,Vandana_Shiva,20210903070117
1042120879,143132,5,Manual_of_Style/Layout,20210903090121
1042128077,63121850,1,Avengers_(Marvel_Cinematic_Universe),20210903100128
1042208810,75321,5,Manual_of_Style,20210903190118
1042380922,11424955,4,Reliable_sources/Noticeboard,20210904180124
1042547886,2836648,11,Primary_sources,20210905150120
1042677669,11424955,4,Reliable_sources/Noticeboard,20210906060124
1042684730,64109125,1,Pentagon_UFO_videos,20210906070130
1042706072,26993435,1,Vice_Ganda,20210906100125
1042762466,41895569,1,Abolitionism_in_the_United_States,20210906170127
1042908722,4331198,5,List_of_hoaxes_on_Wikipedia,20210907110122
1042924168,419422,1,Muhammad_Ali_of_Egypt,20210907130120
1042953822,16830602,1,Afghanistan,20210907160125
1042962992,16830602,1,Afghanistan,20210907170129
1042999392,1671696,1,Bauhaus_(band),20210907210119
1043070234,3706897,4,Village_pump_(proposals),20210908060121
1043078287,570793,1,Donald_Trump,20210908070121
1043113902,17949944,1,Elvis_Presley,20210908120125
1043226395,11424955,4,Reliable_sources/Noticeboard,20210909010123
1043226404,11424955,4,Reliable_sources/Noticeboard,20210909010128
1043249500,1005007,1,Abortion_law,20210909040119
1043313240,9339285,1,African_American_studies,20210909130123
1043322122,578340,1,North_Africa,20210909140120
1043322156,11424955,4,Reliable_sources/Noticeboard,20210909140132
1043331044,9339285,1,African_American_studies,20210909150123
1043349984,9339285,1,African_American_studies,20210909170122
1043367055,24570258,1,Silicon_Valley,20210909190125
1043424760,68116530,1,List_of_Muay_Thai_practitioners,20210910020127
1043459594,168691,5,Username_policy,20210910060116
1043527391,51247967,1,Potential_London_NFL_franchise,20210910150126
1043611692,1855504,1,Historical_rankings_of_presidents_of_the_United_States,20210911010120
1043651566,1659622,5,Did_you_know,20210911070120
1043671765,7506092,1,Flag_of_Afghanistan,20210911100122
1043744767,48986037,1,President_of_Venezuela,20210911190127
1043797501,17187093,11,Country_data_Afghanistan,20210912020123
1043825616,570793,1,Donald_Trump,20210912060120
1043886357,304652,1,Hymen,20210912140117
1043922929,65431661,1,Second_Nagorno-Karabakh_War,20210912180130
1043960240,17895469,1,Francesca_Battistelli,20210912220123
1044331488,62500241,1,Clifford_Barry,20210914180123
1044425778,3192744,1,Stakeholder_theory,20210915050118
1044506323,59607447,1,Juan_Guaidó,20210915160124
1044560706,3433421,1,Sogdia,20210915220118
1044733297,2162700,1,Prayagraj,20210916200120
1044772447,21126886,1,2022_FIFA_World_Cup,20210917010121
1044802795,54266518,1,Mueller_special_counsel_investigation,20210917050126
1044854770,26033897,1,Julian_Assange,20210917120126
1044879620,587950,1,Tower_of_Babel,20210917150117
1044935800,101950,1,Avicenna,20210917210123
1045159708,1817606,1,Ahvaz,20210919050118
1045202233,11424955,4,Reliable_sources/Noticeboard,20210919110122
1045364363,11424955,4,Reliable_sources/Noticeboard,20210920060121
1045402526,903777,1,Yoruba_people,20210920120117
1045419862,903777,1,Yoruba_people,20210920140118
1045440241,903777,1,Yoruba_people,20210920160118
1045451275,11424955,4,Reliable_sources/Noticeboard,20210920170121
1045533429,54036624,1,Zahm_Hall,20210921020121
1045533436,61142501,1,Joseph_Stalin/Archive_22,20210921020125
1045565457,36620059,1,Guardians_of_the_Galaxy_(film),20210921070122
1045597917,11424955,4,Reliable_sources/Noticeboard,20210921120122
1045613306,62152833,1,2021_Canadian_federal_election,20210921140123
1045622325,1588568,1,"Chanhassen,_Minnesota",20210921150117
1045622369,65431661,1,Second_Nagorno-Karabakh_War,20210921150128
1045631931,39340155,1,List_of_genocides,20210921160121
1045650821,186719,1,Indira_Gandhi,20210921180119
1045650850,19544263,1,Vladimir_Putin,20210921180133
1045679770,11424955,4,Reliable_sources/Noticeboard,20210921210122
1045693904,3878732,5,Manual_of_Style/Computer_science,20210921230119
1045722202,6197465,5,WikiProject_British_Royalty,20210922030120
1045747400,65431661,1,Second_Nagorno-Karabakh_War,20210922070125
1045835463,12715481,1,Apple_cider_vinegar,20210922180120
1045890396,1203587,1,Joseph_Stalin,20210923000120
1045999075,17238593,1,Eritrea,20210923130120
1046252806,9090038,1,Serbian_Radical_Party,20210924180119
1046347853,62152833,1,2021_Canadian_federal_election,20210925060121
