open_rev_id,page_id,namespace,page_title,open_ts
1178106740,74115081,1,Hardeep_Singh_Nijjar,20231001170120
1178168279,16002516,4,Neutral_point_of_view/Noticeboard,20231002000116
1178206286,41613040,1,Vladimir_Lenin,20231002060121
1178206293,41613040,1,Vladimir_Lenin,20231002060122
1178211444,26033897,1,Julian_Assange,20231002070120
1178211453,71216601,1,German_influence_on_Soviet_rocketry,20231002070127
1178234371,23265767,1,Recognition_of_same-sex_unions_in_India,20231002110120
1178245795,11424955,4,Reliable_sources/Noticeboard,20231002130120
1178275515,1598483,1,Republic_of_Artsakh,20231002170118
1178275520,3935604,5,WikiProject_Boxing,20231002170121
1178343039,986140,4,Village_pump_(policy),20231003020123
1178343050,49639077,4,Village_pump_(WMF),20231003020130
1178343057,63835760,5,Village_pump_(WMF),20231003020132
1178386920,400383,1,Egypt,20231003100118
1178410888,66692278,1,COVID-19_lab_leak_theory,20231003140124
1178418579,66692278,1,COVID-19_lab_leak_theory,20231003150124
1178456913,955186,1,Foreskin,20231003200109
1178466195,400383,1,Egypt,20231003210107
1178473750,6279260,1,Drive_(Incubus_song),20231003220111
1178480194,40829216,1,ANO_2011,20231003230112
1178682913,41613040,1,Vladimir_Lenin,20231005060123
1178687881,73732841,1,2023–2026_Manipur_conflict,20231005070124
1178694182,411214,1,Air_India_Flight_182,20231005080118
1178751109,986140,4,Village_pump_(policy),20231005170134
1178788460,11424955,4,Reliable_sources/Noticeboard,20231005220147
1178794482,3006378,1,Withania_somnifera,20231005230113
1178822417,11424955,4,Reliable_sources/Noticeboard,20231006030131
1178833456,63864019,1,Operation_Gideon_(2020),20231006050203
1178936137,3706897,4,Village_pump_(proposals),20231006200220
1178970034,67345433,5,WikiProject_Weather,20231007010206
1178988323,15633,1,John_Adams,20231007040228
1179057129,30382888,5,WikiProject_Pakistani_politics,20231007160118
1179113487,63942036,1,Mike_Garcia_(politician),20231008000238
1179136045,3006378,1,Withania_somnifera,20231008040131
1179140950,3006378,1,Withania_somnifera,20231008050116
1179156827,309855,1,Coco_Lee,20231008080129
1179268941,743281,1,West_Germany,20231009010130
1179348801,11424955,4,Reliable_sources/Noticeboard,20231009150118
1179363416,63864019,1,Operation_Gideon_(2020),20231009170120
1179554228,713923,1,Speaker_of_the_United_States_House_of_Representatives,20231010220116
1179573173,11424955,4,Reliable_sources/Noticeboard,20231011010233
1179632582,475647,5,WikiProject_Years,20231011120119
1179682947,10492110,5,Manual_of_Style/Television,20231011190122
1179762764,288109,1,Palestine,20231012080110
1179900189,13918,1,Hamas,20231013050109
1179905614,13918,1,Hamas,20231013060109
1179935406,75024422,1,Kfar_Aza_massacre,20231013120135
1179941001,14695,1,Israel,20231013130125
1179941023,74998642,1,Gaza_war,20231013130136
1179955192,55892112,1,List_of_major_terrorist_incidents,20231013150117
1180227057,33597564,1,List_of_Islamist_terrorist_attacks,20231015080113
1180304851,11424955,4,Reliable_sources/Noticeboard,20231015200114
1180326335,26793736,5,Manual_of_Style/Words_to_watch,20231015230112
1180326340,26793736,5,Manual_of_Style/Words_to_watch,20231015230113
1180332556,3433959,1,United_States,20231016000157
1180339985,30741836,1,Syrian_civil_war,20231016010114
1180354011,3706897,4,Village_pump_(proposals),20231016030112
1180513665,1405835,1,List_of_military_occupations,20231017030112
1180523512,1405835,1,List_of_military_occupations,20231017050112
1180630734,75080537,1,Al-Ahli_Arab_Hospital_explosion,20231017210126
1180749275,78923,1,Kylie_Minogue,20231018160110
1180756751,78923,1,Kylie_Minogue,20231018170109
1180795756,11424955,4,Reliable_sources/Noticeboard,20231018220119
1181030697,1968181,1,Cleveland_Elementary_School_shooting_(San_Diego),20231020120140
1181185901,185659,1,Persian_Gulf,20231021120117
1181196869,185659,1,Persian_Gulf,20231021140142
1181211128,411214,1,Air_India_Flight_182,20231021160151
1181241566,74720400,1,Ahaaha_Rocks,20231021200128
1181335139,57320031,1,Clarion_Fracture_Zone_(band),20231022120113
1181405624,2585952,5,WikiProject_Baseball,20231022210140
1181413575,986140,4,Village_pump_(policy),20231022220123
1181511386,5513748,1,Paul_Bettany,20231023140113
1181511390,7146008,1,Michael_Stone_(criminal),20231023140114
1181518415,15949209,1,Christopher_Columbus,20231023150112
1181601109,44349844,1,Stampy,20231024020124
1181613125,7963335,1,Hiroshi_Miyamura,20231024040122
1181627453,6811536,1,Terrorism,20231024070122
1181675807,33597564,1,List_of_Islamist_terrorist_attacks,20231024150113
1181675820,55892112,1,List_of_major_terrorist_incidents,20231024150117
1181692134,74998642,1,Gaza_war,20231024170140
1181717680,74922487,1,Expulsion_of_Nagorno-Karabakh_Armenians,20231024200129
1181717708,74998642,1,Gaza_war,20231024200137
1181726101,2791175,1,Angela_Lansbury,20231024210122
1181763656,75080537,1,Al-Ahli_Arab_Hospital_explosion,20231025020129
1181864637,2051955,1,Hanlon's_razor,20231025180118
1181864662,74898591,1,Banjska_attack,20231025180126
1181927438,46399115,1,Mike_Johnson,20231026020124
1181995600,74998642,1,Gaza_war,20231026140123
1182019396,986140,4,Village_pump_(policy),20231026170132
1182117373,75148612,1,2023_Lewiston_shootings,20231027070128
1182128148,1203587,1,Joseph_Stalin,20231027090157
1182128155,1203587,1,Joseph_Stalin,20231027090201
1182128161,1203587,1,Joseph_Stalin,20231027090205
1182149679,19375868,1,Flying_Spaghetti_Monster,20231027130114
1182164671,51406,1,Yom_Kippur_War,20231027150118
1182172465,8634849,4,Conflict_of_interest/Noticeboard,20231027160122
1182243580,11937,1,Germany,20231028020222
1182265652,10198045,1,Hickory_Wind,20231028060140
1182265656,66958527,1,Thomas_Sewell_(neo-Nazi),20231028060144
1182270047,46399115,1,Mike_Johnson,20231028070127
1182331380,56638507,1,Javier_Milei,20231028170126
1182353995,31170301,1,James_Veitch_(comedian),20231028200227
1182425054,74998642,1,Gaza_war,20231029080121
1182461617,11937,1,Germany,20231029140108
1182495555,475647,5,WikiProject_Years,20231029180125
1182770535,986140,4,Village_pump_(policy),20231031080114
1182770545,11424955,4,Reliable_sources/Noticeboard,20231031080120
1182770549,11424955,4,Reliable_sources/Noticeboard,20231031080123
1182785928,18994512,1,Atlanta,20231031110124
1182813602,7331713,1,Fred_Sullivan,20231031150110
1182813604,7331713,1,Fred_Sullivan,20231031150112
1182856845,15949209,1,Christopher_Columbus,20231031200330
