open_rev_id,page_id,namespace,page_title,open_ts
1031323685,64109125,1,Pentagon_UFO_videos,20210701010124
1031348510,711531,1,Christopher_Wren,20210701040116
1031477650,11424955,4,Reliable_sources/Noticeboard,20210701210122
1031512867,14849524,1,Eoin_Ó_Broin,20210702020151
1031612047,61009021,1,2019–2020_Hong_Kong_protests,20210702160226
1031649796,2558173,1,Critical_race_theory,20210702210154
1031691524,35331320,11,"Nashville,_Tennessee",20210703030207
1031743125,11108782,5,External_links,20210703110336
1031750142,5838023,1,Taliban_insurgency,20210703120624
1031859979,2511126,1,Jimmy_Savile,20210704030350
1031866211,38876249,1,B-segment,20210704040538
1031881897,11895995,5,No_personal_attacks,20210704070236
1031930308,6126913,1,Shem_HaMephorash,20210704150136
1031945419,28877176,1,Blackbird_(wind-powered_vehicle),20210704170153
1032154753,18763021,1,Russo-Georgian_War,20210705200136
1032233706,871304,1,Reporters_Without_Borders,20210706070147
1032282941,28310003,1,Holodomor_in_modern_politics,20210706140122
1032382090,28310003,1,Holodomor_in_modern_politics,20210707030121
1032417115,1853485,1,Battle_of_Saragarhi,20210707090117
1032498832,35140147,1,Maurine_Whipple,20210707200137
1032614542,17715345,11,Britain's_Got_Talent,20210708150123
1032638240,485213,5,In_the_news,20210708180116
1032673896,14402,1,House_of_Lords,20210708230114
1032678994,6166154,1,Delay_(audio_effect),20210709000120
1032709569,11424955,4,Reliable_sources/Noticeboard,20210709050122
1032807008,700705,1,The_Wall_Street_Journal,20210709200116
1032906477,173833,5,Manual_of_Style/Biography,20210710110116
1032925570,499415,1,Narendra_Modi,20210710140118
1032963901,23849770,1,Mass_killings_under_communist_states,20210710190123
1032972171,25303222,5,WikiProject_Elections_and_Referendums,20210710200138
1033024701,12585115,1,Oswald_the_Lucky_Rabbit,20210711040121
1033157535,470227,1,Arameans,20210712000121
1033243337,6119751,1,Sex–gender_distinction,20210712140119
1033243360,60757841,1,Prodigal_Son_(TV_series),20210712140129
1033357874,48986037,1,President_of_Venezuela,20210713060125
1033415160,49547523,1,Marcus_Rashford,20210713150126
1033439472,7847202,1,Marble_House,20210713180120
1033491727,741953,1,Kármán_line,20210714010117
1033491739,1158602,1,Hydropower,20210714010120
1033491747,1334749,1,5α-Reductase_2_deficiency,20210714010124
1033568404,39026935,1,Selfie,20210714140124
1033618081,9488808,5,Notability_(organizations_and_companies),20210714200121
1033618112,62864916,1,Olivia_Rodrigo,20210714200131
1033633104,5135405,5,WikiProject_Presidents_of_the_United_States,20210714220119
1033633111,5135405,5,WikiProject_Presidents_of_the_United_States,20210714220122
1033646269,5135405,5,WikiProject_Presidents_of_the_United_States,20210715000149
1033646276,5135405,5,WikiProject_Presidents_of_the_United_States,20210715000153
1033646307,11424955,4,Reliable_sources/Noticeboard,20210715000159
1033684271,1334749,1,5α-Reductase_2_deficiency,20210715060117
1033726242,11424955,4,Reliable_sources/Noticeboard,20210715130122
1033748112,25303222,5,WikiProject_Elections_and_Referendums,20210715160123
1033872775,142147,1,Motion_picture_content_rating_system,20210716110114
