open_rev_id,page_id,namespace,page_title,open_ts
649331737,32637941,1,2015_in_spaceflight,20150301050030
649342537,18232516,1,Acharya_S,20150301070026
649361434,28759352,1,Panty_&_Stocking_with_Garterbelt,20150301110027
649470330,475564,5,WikiProject_Television,20150302020017
649556007,21469768,1,Karl-Theodor_zu_Guttenberg,20150302170025
649579399,2272040,1,Dorje_Shugden_controversy,20150302200024
649677560,2072126,5,WikiProject_Australian_politics,20150303120022
649724870,885614,1,Xenomorph,20150303190021
649772089,43634186,1,Jihadi_John,20150304010029
649819726,27307195,1,Marvel_Cinematic_Universe,20150304100034
649868605,45549378,1,Remember_(The_Walking_Dead),20150304180030
649899319,3433959,1,United_States,20150304220023
649899329,6481247,5,Harassment,20150304220027
649907462,7566421,1,Los_Angeles_Fire_Department,20150304230027
649914537,7566421,1,Los_Angeles_Fire_Department,20150305000028
650012996,233561,1,List_of_cities_in_Israel,20150305170019
650013029,37982369,1,2012_Delhi_gang_rape_and_murder,20150305170033
650054985,4037838,5,WikiProject_Star_Wars,20150305220024
650084819,26301393,1,António_de_Oliveira_Salazar,20150306020028
650084827,43529737,1,Killing_of_Michael_Brown,20150306020032
650116582,173833,5,Manual_of_Style/Biography,20150306080020
650153246,29094992,1,Mohale_Dam,20150306150028
650214202,464862,5,WikiProject_Songs,20150306230027
650252508,2044575,1,Russell_Crowe,20150307050023
650285834,18842214,1,Spanish_Civil_War,20150307120026
650308933,37729752,1,Aam_Aadmi_Party,20150307160025
650383033,4429996,5,Good_article_nominations,20150308020022
650401850,2515853,1,Einstein_Cross,20150308050020
650412809,13701,1,Hinduism,20150308070016
650426527,6378494,11,F1_driver_results_legend_2,20150308100022
650460760,30685266,1,Prometheus_(2012_film),20150308160026
650468548,11993715,5,WikiProject_Discrimination,20150308170025
650485111,1029566,1,Army_Ranger_Wing,20150308190029
650519640,740315,1,Fire_engine,20150308230029
650622778,21467140,1,Lift_(force),20150309160037
650662177,793101,1,"Christina,_Queen_of_Sweden",20150309210027
650699304,113456,1,Landmark_Worldwide,20150310020026
650706095,59492,1,Jimi_Hendrix,20150310030025
650711308,13186234,1,Syngenta,20150310040033
650728231,45329621,1,Precipitationshed,20150310080038
650788782,6820538,1,Philadelphia_Fire_Department,20150310180034
650819658,66516,1,Supersessionism,20150310220025
650857745,59492,1,Jimi_Hendrix,20150311040026
650939043,471042,1,History_of_Scotland,20150311190029
650953969,936386,1,Liberty,20150311210027
651003081,12785631,1,A_Fine_Frenzy,20150312050034
651108929,4599013,5,Reference_desk,20150312220033
651147423,12165764,1,Federal_Reserve_Bank_of_New_York_Building,20150313040033
651147426,13456979,1,Cypress_Hills_Massacre,20150313040035
651147429,14422531,1,William_Street_(Manhattan),20150313040037
651213815,20072123,13,Referencing_for_beginners,20150313170023
651221067,9577382,1,Paul_Singer,20150313180037
651236190,4419763,1,"Littleton,_Colorado",20150313200026
651326037,14491792,5,Manual_of_Style/Linking,20150314120038
651331584,11145227,1,Islamic_State,20150314130054
651392177,5486667,1,Taylor_Swift,20150314220025
651406071,269919,1,List_of_pseudoscience_topics,20150315000031
651413024,10724195,1,Institute_of_Economic_Affairs,20150315010026
651450187,30670498,1,Arab_Spring,20150315080031
651511293,45650001,1,Cyclone_Pam,20150315180038
651617760,26793736,5,Manual_of_Style/Words_to_watch,20150316110028
651622723,26793736,5,Manual_of_Style/Words_to_watch,20150316120040
651655672,36133188,1,Willy_Moon,20150316170028
651663296,4221803,1,Stephen_Cambone,20150316180019
651686321,249519,5,Manual_of_Style/Tables,20150316210014
651686362,45651740,1,2015_University_of_Oklahoma_Sigma_Alpha_Epsilon_racism_incident,20150316210035
651765663,15283281,1,Tyson_Fury,20150317110024
651841000,467351,1,Winnipeg,20150317220025
651855191,23004004,11,AfC_decline,20150318000033
651874347,866788,1,List_of_cities_proper_by_population,20150318030024
651879632,45682630,4,Templates_for_discussion/Log/2015_March_16,20150318040033
651884576,45682630,4,Templates_for_discussion/Log/2015_March_16,20150318050034
651906718,546666,1,Alawites,20150318100019
651906735,3147893,5,WikiProject_Religion,20150318100027
651927733,3147893,5,WikiProject_Religion,20150318140026
651949086,24897105,1,Nazi_Germany,20150318170033
651980511,36518096,1,Shaygan_Kheradpir,20150318210037
651980515,44855475,1,Deaths_in_2015,20150318210039
652163294,475564,5,WikiProject_Television,20150319220025
652225976,2202398,1,Allies_of_World_War_II,20150319230027
652693590,4196191,1,Damat_Ibrahim_Pasha,20150320050023
652734238,2271802,1,New_Kadampa_Tradition,20150320140026
652755736,1272975,5,WikiProject_Tree_of_Life,20150320170022
652801262,962026,1,Joel_Osteen,20150320230021
652905877,296271,1,Bond_girl,20150321180013
652926038,22812077,5,WikiBullying,20150321210039
652945130,11665607,1,Child_sexual_abuse,20150322000039
652952039,889673,1,Foie_gras,20150322010019
652974105,4725720,5,Manual_of_Style/Capital_letters,20150322050023
652982466,3691883,1,Fremantle_Prison,20150322071113
653078098,161221,5,WikiProject_Chemistry,20150322230022
653078132,16047429,1,G._Edward_Griffin,20150322230037
653078138,16047429,1,G._Edward_Griffin,20150322230040
653084968,16047429,1,G._Edward_Griffin,20150323000041
653186989,7881362,1,History_of_economic_thought,20150323180027
653194949,6271158,5,Manual_of_Style/Film,20150323190028
653225551,4725720,5,Manual_of_Style/Capital_letters,20150323230025
653232482,535443,5,New_pages_patrol,20150324000032
653246732,2271530,1,E-meter,20150324020021
653281007,3117615,5,Article_titles,20150324090022
653290305,18978693,1,Higgs_boson,20150324110026
653301204,11403973,1,Capitalist_mode_of_production,20150324130028
653314028,40921004,1,Advanced_capitalism,20150324150026
653438585,3034838,1,Capital_accumulation,20150325100021
653472951,447513,1,University_of_Texas_at_Austin,20150325160018
653480946,1316814,5,Medical_disclaimer,20150325170020
653503994,17292508,1,Church_of_the_Firstborn_(LeBaron_family),20150325200026
653619989,44309036,1,Palestinian_stone_throwing,20150326160036
653642417,7101223,1,Los_Angeles_City_Attorney,20150326190030
