open_rev_id,page_id,namespace,page_title,open_ts
1293363698,11424955,4,Reliable_sources/Noticeboard,20250601090108
1293400779,7412168,1,Russo-Crimean_Wars,20250601140107
1293408801,59757594,1,Reform_UK,20250601150117
1293527362,79896655,1,2025_India–Pakistan_conflict,20250602060113
1293540731,570793,1,Donald_Trump,20250602080109
1293682922,528907,1,UEFA_Europa_League,20250603040109
1293723112,68360468,1,Imane_Khelif,20250603090112
1293830693,10666793,1,Kusaila,20250603230110
1293863242,61080293,7,NF-Board.png,20250604030112
1293870124,4725720,5,Manual_of_Style/Capital_letters,20250604040109
1293964170,5030553,1,Main_Page,20250604190108
1294051570,78837261,1,UserBenchmark,20250605080114
1294109927,80116239,1,Chelsea_Wolfe_(BMX_cyclist),20250605170112
1294138136,80140668,11,Lee_Jae_Myung_series,20250605210116
1294188434,896984,5,WikiProject_Aviation/Style_guide/Layout_(Aircraft),20250606050108
1294343459,5440853,1,George_W._Bush,20250607050110
1294665993,1086466,1,Muffin,20250609030108
1294714808,7640,1,Traditional_Chinese_medicine,20250609110107
1294967467,4725720,5,Manual_of_Style/Capital_letters,20250610220108
1295231248,2290726,1,Babur,20250612140106
1295262551,47175,1,Misandry,20250612180117
1295331968,65900062,1,Pope_Leo_XIV,20250613040119
1295374115,37374876,11,Infobox_government_cabinet,20250613100111
1295379555,80194768,1,Air_India_Flight_171,20250613110111
1295405800,169770,1,James_Barry_(surgeon),20250613150105
1295435920,2838319,1,Birbhum_district,20250613190106
1295499646,3707966,1,Daisy_Bates_(author),20250614040109
1295603144,79779077,1,2025_Pahalgam_attack,20250614200132
1295610371,80209905,1,2025_shootings_of_Minnesota_legislators,20250614210140
1295624723,8723471,1,Andrei_Gromyko,20250614230110
1295639241,77502424,1,Finger_pinching_conspiracy_theory,20250615010237
1295710347,3489028,1,Circumcision,20250615110106
1295717450,748814,5,Featured_article_criteria,20250615120158
1295881885,3489028,1,Circumcision,20250616120116
1295894518,4725720,5,Manual_of_Style/Capital_letters,20250616140158
1296039217,41946458,1,Maddie_Ziegler,20250617120128
1296214510,146601,1,Saddam_Hussein,20250618160124
1296270738,79613892,1,Donkey_Kong_Bananza,20250619000320
1296277066,42719234,1,Agent_Carter_(TV_series),20250619010220
1296309075,82725,1,Marilyn_Monroe,20250619060135
1296320479,72208469,1,2026_Danish_general_election,20250619080150
1296356944,79957918,118,Kajal_Shrestha_(taekwondo),20250619140111
1296393147,76897151,1,Moroccanoil,20250619190113
1296393151,76897151,1,Moroccanoil,20250619190115
1296440518,79896655,1,2025_India–Pakistan_conflict,20250620010113
1296525862,80194768,1,Air_India_Flight_171,20250620140114
1296575485,165636,1,Elizabeth_II,20250620210106
1296702193,80260926,4,Requests_for_comment/Temporary_account_IP-viewer,20250621180113
1296820340,39055535,1,List_of_African-American_United_States_representatives,20250622140110
1296850798,78733256,1,72_virgins,20250622180110
1296885985,80260926,4,Requests_for_comment/Temporary_account_IP-viewer,20250622230118
1297042232,78754618,1,Bonnie_Blue_(actress),20250623210110
1297218185,1336660,5,Naming_conventions_(government_and_legislation),20250624210108
1297335929,79896655,1,2025_India–Pakistan_conflict,20250625150119
1297379991,7179201,5,WikiProject_Spaceflight,20250625210110
1297463819,70886527,1,Star_Wars_Tales_(TV_anthology),20250626100110
1297475065,4429996,5,Good_article_nominations,20250626120112
1297516372,354368,1,MEMRI,20250626180110
1297538874,27725174,1,Stanley_Cup_Final,20250626210112
1297584100,455602,1,Rashtriya_Swayamsevak_Sangh,20250627040107
1297589166,570793,1,Donald_Trump,20250627050109
1297610049,2072126,5,WikiProject_Australian_politics,20250627090107
1297672933,68155772,1,List_of_gangs_in_Australia,20250627190111
1297734681,934863,5,WikiProject_Ice_Hockey,20250628050110
1297815664,68155772,1,List_of_gangs_in_Australia,20250628180112
1297867167,78754618,1,Bonnie_Blue_(actress),20250629010116
1297896056,18868493,1,Fun_(band),20250629060109
1297962457,34292326,1,Arab_Ba'ath_Movement,20250629170111
1297997329,44459055,1,Ahmed_al-Sharaa,20250629220110
1298004169,70036531,1,Amouranth,20250629230109
1298048941,26005027,1,Bono_State,20250630060108
1298125848,508491,5,Redirects_for_discussion,20250630170109
