open_rev_id,page_id,namespace,page_title,open_ts
742003898,4545278,5,WikiProject_Musicians,20161001020113
742081365,5371266,1,Ruger_Mini-14,20161001160112
742081374,51807929,1,2016–2018_India–Pakistan_border_skirmishes,20161001160119
742089237,14983015,1,The_Golden_Palace,20161001170114
742205707,43683307,1,Second_Cold_War,20161002090118
742205708,48317504,1,List_of_Hillary_Clinton_2016_presidential_campaign_endorsements,20161002090119
742280544,48334201,1,2016_UCI_World_Tour,20161002200125
742298814,1181194,1,Axis:_Bold_as_Love,20161002220121
742306176,1181194,1,Axis:_Bold_as_Love,20161002230121
742360704,75770,1,Aquatic_ape_hypothesis,20161003070112
742377927,4710468,5,Neutral_point_of_view,20161003100113
742458374,2846067,1,England_(disambiguation),20161003210112
742458381,21986912,1,2016_United_States_presidential_election,20161003210116
742515536,51857285,11,Dynamic_a-list,20161004050117
742552386,79992,1,Turkey,20161004110111
742598330,145337,1,Limp_Bizkit,20161004170110
742598354,34363605,1,Lists_of_Google_Doodles,20161004170119
742716175,7228896,1,Surrender_(military),20161005100115
742771047,168691,5,Username_policy,20161005180112
742822750,14678804,1,AD_1,20161006010116
742830723,51877290,4,New_pages_patrol/RfC_for_patroller_qualifications,20161006020118
743074066,2028383,5,WikiProject_Cycling,20161007170112
743130426,29106273,1,Robert_Sarah,20161008010113
743206794,570793,1,Donald_Trump,20161008140113
743267547,15991254,1,Haiti–United_States_relations,20161008220113
743375247,142147,1,Motion_picture_content_rating_system,20161009110109
743508126,11117462,5,Special:UnusedCategories,20161010000114
743616377,509767,1,Saraiki_language,20161010120112
743788443,13011751,5,Notability_(sports),20161011080113
743806467,2128470,1,Panopticon,20161011110114
743806478,15339892,1,Panopticism,20161011110117
743844686,5908864,15,Culture_by_city,20161011160122
744039726,36048562,1,List_of_awards_and_nominations_received_by_Game_of_Thrones,20161012190115
744075722,6287673,1,Al_Jaffee,20161013000114
744075725,6287673,1,Al_Jaffee,20161013000115
744075732,6287673,1,Al_Jaffee,20161013000116
744118087,1028151,1,Tao,20161013070112
744162607,6287673,1,Al_Jaffee,20161013140113
744177244,12809628,1,Amman_Message,20161013160114
744209422,5821549,1,Emily_Blunt,20161013200116
744236335,3846407,1,Joe_Clark,20161014000115
744287965,51974487,4,Deferred_changes/Request_for_comment_2016,20161014090114
744316020,566544,1,Diego_Maradona,20161014130116
744347123,48292696,1,2017_Conservative_Party_of_Canada_leadership_election,20161014170116
744425607,45620479,1,Battle_of_Clyst_Heath_(1455),20161015040116
744473630,4421597,1,Jhangvi_dialect,20161015130113
744473638,35677220,1,Derawali_dialect,20161015130117
744473639,35677475,1,Multani_dialect,20161015130118
744473640,37843517,1,Thali_dialect,20161015130119
744486385,7327072,1,Red_Shirts_(United_States),20161015150114
744544237,570793,1,Donald_Trump,20161015230113
744634577,37853378,1,Shahpuri_dialect,20161016140116
744671361,30046920,1,Bitcoin,20161016190118
744717429,478024,1,Battle_of_France,20161017010110
744732437,205529,1,Dinesh_D'Souza,20161017030112
744755759,6380645,1,Darren_Sharper,20161017070113
744882107,570793,1,Donald_Trump,20161018010112
744894851,19673144,1,I_Am..._Sasha_Fierce,20161018030117
744900509,33535767,1,Wurdi_Youang,20161018040115
744917809,33597564,1,List_of_Islamist_terrorist_attacks,20161018070115
745003259,1038792,1,Terrence_Malick,20161018190112
745166212,13011751,5,Notability_(sports),20161019170113
745166219,48303778,1,Ron_McKinnon,20161019170115
745193155,10187,1,Eastern_Orthodox_Church,20161019200110
745202510,39007057,15,Seyfert_galaxies,20161019210114
745219695,47773,5,Disambiguation,20161019230110
745235419,47773,5,Disambiguation,20161020010111
745264684,610707,1,National_Hockey_League,20161020050112
745284154,365448,1,Johannes_Brahms,20161020080111
745557894,6115965,1,Clinton_Foundation,20161021210242
745557898,37165872,1,Dreams_from_My_Real_Father,20161021210245
745578357,10008342,1,Lane_splitting,20161022000121
745664394,51083573,1,American_Horror_Story:_Roanoke,20161022150115
745664398,51980889,1,Donald_Trump_sexual_misconduct_allegations,20161022150117
745739480,5358636,1,Female_genital_mutilation,20161023010115
745794683,17296620,1,Klaatu,20161023100115
745853219,21986912,1,2016_United_States_presidential_election,20161023190119
745920892,38936971,1,Nothing_Was_the_Same,20161024050118
746033461,228313,1,Neoliberalism,20161024220110
746033465,313069,1,Singapore,20161024220111
746063688,2108753,1,Judith_Barsi,20161025020113
746226780,179816,1,Natalie_Portman,20161026020110
746248440,51556650,1,MPay,20161026060120
746269383,179816,1,Natalie_Portman,20161026100113
746269388,5472708,1,Mumtaz_(Indian_actress),20161026100117
746501069,145913,5,WikiProject_Albums,20161027200111
746516335,418652,5,WikiProject_Ethnic_groups,20161027220112
