open_rev_id,page_id,namespace,page_title,open_ts
943282481,60065674,1,Second_Amendment_sanctuary,20200301000118
943336699,60065674,1,Second_Amendment_sanctuary,20200301090129
943399095,51647644,3,Ear-phone,20200301180130
943410439,38166371,1,About_Time_(2013_film),20200301190131
943454287,155194,1,Goths,20200302000121
943463301,27308398,1,Federal_Pretzel_Baking_Company,20200302010132
943535926,437575,5,Featured_article_candidates,20200302120124
943586749,87847,1,Minneapolis,20200302190124
943595222,437575,5,Featured_article_candidates,20200302200123
943595241,27308398,1,Federal_Pretzel_Baking_Company,20200302200130
943625633,66552,1,Republican_Party_(United_States),20200303000122
943657271,3917328,1,Mottainai,20200303050126
943662838,62957244,11,COVID-19_pandemic,20200303060134
943673093,1334623,1,1976_Tangshan_earthquake,20200303080123
943753093,9700215,1,GM_Defense,20200303190127
943931976,2357522,1,Generative_grammar,20200304180124
944006107,53543711,1,2020_Democratic_Party_presidential_primaries,20200305040129
944026100,40975746,1,List_of_Steven_Universe_episodes,20200305080130
944055494,105411,1,Friends,20200305130114
944134509,441322,1,Stanley_Kubrick,20200305230114
944174703,63204939,1,Naomi_Seibt,20200306050124
944181679,25435,1,Ronald_Reagan,20200306060113
944210969,105411,1,Friends,20200306120113
944249699,62501287,1,"Citizenship_(Amendment)_Act,_2019",20200306170122
944265106,173833,5,Manual_of_Style/Biography,20200306190114
944309710,13399876,5,Naming_conventions_(video_games),20200307010121
944347834,54869928,1,Antifa_(United_States),20200307080123
944368070,689958,1,Democratic_Progressive_Party,20200307120117
944373898,8946309,13,Talk_pages,20200307130118
944427452,11424955,4,Reliable_sources/Noticeboard,20200307200120
944452970,30121616,11,Arabic_culture,20200307230119
944473617,30121616,11,Arabic_culture,20200308020120
944480274,48401172,1,Lichess,20200308030123
944508673,2609426,5,Requests_for_adminship,20200308080121
944578002,30604161,1,Kevin_Richardson_(zookeeper),20200308180128
944621952,25303222,5,WikiProject_Elections_and_Referendums,20200308230135
944682609,19971013,1,Nicolle_Wallace,20200309090128
944713559,21336225,1,Yousef_Al_Otaiba,20200309140128
944782196,19971013,1,Nicolle_Wallace,20200309220127
944790660,3752514,1,Battered_woman_syndrome,20200309230125
944805002,75321,5,Manual_of_Style,20200310010122
944834988,635945,1,University_of_Pittsburgh,20200310060123
944867105,19971013,1,Nicolle_Wallace,20200310120127
944881276,155194,1,Goths,20200310140122
944889054,1477654,5,Welcoming_committee,20200310150125
944906266,24235445,1,High_Speed_2,20200310170130
945004529,52296336,1,2020_Republican_Party_presidential_primaries,20200311070131
945019836,6462849,1,Kate_Adie,20200311100127
945045587,11129768,1,Adolf_Hitler,20200311140129
945078952,30646067,1,Bakarkhani,20200311180112
945088051,63043124,1,Late_onset_congenital_adrenal_hyperplasia,20200311190131
945134564,20757863,1,"Prince_Harry,_Duke_of_Sussex",20200312010140
945148499,56222426,1,Progressive_Slovakia,20200312030133
945247864,986140,4,Village_pump_(policy),20200312190134
945247886,63357050,7,Deva_Party_Logo.svg,20200312190145
945277328,1300798,5,Introduction_(historical),20200312230124
945317610,5243279,5,Reverting,20200313050129
945379043,19759752,1,Multiculturalism,20200313160126
