open_rev_id,page_id,namespace,page_title,open_ts
1201628883,1051361,1,Donetsk_Oblast,20240201020111
1201666741,73741651,1,Black_Irish_(folklore),20240201040116
1201850935,6818563,1,Max_Mallowan,20240201140114
1201891173,44931,1,Somalia,20240201160115
1201913288,10439578,1,Tabot,20240201170118
1201961452,86021,1,"Louisville,_Kentucky",20240201190115
1201961483,1111170,1,Ryanair,20240201190120
1201961499,10439578,1,Tabot,20240201190122
1201961522,37907039,1,Hyperloop,20240201190125
1201961555,74815519,1,Royal_Rumble_(2024),20240201190129
1201961575,75374763,1,Gaza_war_infobox,20240201190132
1202048353,1051361,1,Donetsk_Oblast,20240201230120
1202325901,1473471,1,Grand_Duchess_Tatiana_Nikolaevna_of_Russia,20240202140121
1202367228,11424955,4,Reliable_sources/Noticeboard,20240202160123
1202947753,102384,1,Al_Gore,20240203220112
1203107039,64826239,1,Suicide_Squad:_Kill_the_Justice_League,20240204060119
1203725688,487326,1,Republicanism_in_the_United_Kingdom,20240205130113
1203788961,70888717,1,Battle_of_Bakhmut,20240205160120
1203849095,63901903,1,Ram_Mandir,20240205190119
1203894957,2082213,1,Tim_Hunt,20240205220115
1203983635,3477227,1,List_of_best-selling_albums,20240206040115
1204204000,56675003,1,List_of_highest-grossing_live-action/animated_films,20240206170119
1204481470,3706897,4,Village_pump_(proposals),20240207060121
1204810140,65762179,1,2024_Republican_Party_presidential_primaries,20240208020118
1205072006,15024679,1,Joe_Flacco,20240208200116
1205409267,19599755,1,Yemen,20240209160126
1205494307,48986037,1,President_of_Venezuela,20240209200125
1205872585,66730790,1,Fani_Willis,20240210170127
1205910916,61615306,1,Rema_(musician),20240210190127
1206036725,8873707,5,Featured_list_candidates,20240211020123
1206052934,29162748,1,Algeria–Israel_relations,20240211030124
1206665271,11424955,4,Reliable_sources/Noticeboard,20240212200124
1206700110,425905,5,Speedy_deletion,20240212220121
1206716306,75007366,1,Hezbollah–Israel_conflict_(2023–present),20240212230130
1206730525,75230719,1,Al_Jazeera_(disambiguation),20240213000130
1206745925,32068223,1,North_Korea,20240213010126
1206778005,1248442,1,2006,20240213030122
1206871407,1248442,1,2006,20240213100122
1207311836,66551681,1,Genocides_in_history_(1946_to_1999),20240214140127
1207329742,1265823,1,David_Lammy,20240214150121
1207329807,74998642,1,Gaza_war,20240214150130
1207442187,3706897,4,Village_pump_(proposals),20240214210122
1207475896,504392,5,Naming_conventions_(Korean),20240214230121
1208179723,74998642,1,Gaza_war,20240216180122
1208199142,74998642,1,Gaza_war,20240216190122
1208479948,3706897,4,Village_pump_(proposals),20240217180115
1208664399,3706897,4,Village_pump_(proposals),20240218120118
1208731230,1901,1,Anatolia,20240218180115
1208883935,3674625,1,Cornwall,20240219100120
1208915431,79992,1,Turkey,20240219140119
1209028327,11424955,4,Reliable_sources/Noticeboard,20240220000123
1209038197,986140,4,Village_pump_(policy),20240220010116
1209058386,26033897,1,Julian_Assange,20240220030116
1209066444,4429996,5,Good_article_nominations,20240220040118
1209101538,76142162,4,Requests_for_adminship/2024_review,20240220090122
1209235456,2234301,5,WikiProject_Football,20240220230119
1209263623,238123,1,Karen_Black,20240221020113
1209370309,57482837,5,TemplateStyles,20240221160122
1209460338,1745828,1,Vasa_(ship),20240222010117
1209530676,75208231,1,Red_Sea_crisis,20240222100130
1209788413,499415,1,Narendra_Modi,20240223160117
1209812805,1502682,1,Sultanate_of_Rum,20240223180121
1210084639,7102829,1,Mansour_bin_Zayed_Al_Nahyan,20240224230118
1210133734,576202,1,Genital_modification_and_mutilation,20240225040118
1210207028,74857581,1,2023_Azerbaijani_offensive_in_Nagorno-Karabakh,20240225140121
1210225032,33579908,1,Battle_of_Haldighati,20240225160121
1210376295,2773469,5,WikiProject_Doctor_Who,20240226090116
1210627180,74018161,1,J._Sai_Deepak,20240227150117
1210644042,6237942,5,WikiProject_Astronomy,20240227170116
1210679740,39238,1,Israel_Defense_Forces,20240227210114
1211031355,188803,1,Isaac_Newton,20240229140112
1211087303,4302444,1,Sri_Lankan_Tamils,20240229200116
1211115130,144109,1,Interstate_90,20240229230114
