open_rev_id,page_id,namespace,page_title,open_ts
659652401,10281648,1,Adam_Walsh_Child_Protection_and_Safety_Act,20150428100037
659758188,39134252,13,CS1_errors,20150428220028
659867581,9069836,1,Adolescent_sexuality_in_the_United_States,20150429130021
659902644,11285391,1,Stranded_Pakistanis_in_Bangladesh,20150429170022
659979965,3117615,5,Article_titles,20150430020019
660025705,43683307,1,Second_Cold_War,20150430090027
660337555,13490075,1,Nisour_Square_massacre,20150502000031
660377392,953584,1,Malta,20150502060027
660447220,46577088,4,Articles_for_deletion/The_Myth_of_Islamic_Tolerance_(3rd_nomination),20150502160028
660675410,28246889,1,Handeck,20150504000028
660825843,20245805,1,Australians,20150504200021
660843410,46491098,1,Killing_of_Freddie_Gray,20150504220026
661055452,1345650,1,List_of_cities_in_the_European_Union_by_population_within_city_limits,20150506050015
661060144,411973,5,Manual_of_Style/Japan-related_articles,20150506060017
661064656,28288358,1,Eye_movement_desensitization_and_reprocessing,20150506070023
661069002,3706897,4,Village_pump_(proposals),20150506080020
661141238,7670280,1,List_of_most-produced_aircraft,20150506190022
661156853,9681697,5,WikiProject_Aviation,20150506210024
661156864,45298876,1,TransAsia_Airways_Flight_235,20150506210031
661164686,17927396,1,Peter_May_(disambiguation),20150506220037
661213306,25667320,1,1992_Yugoslav_People's_Army_column_incident_in_Tuzla,20150507060030
661240995,24897105,1,Nazi_Germany,20150507120030
661261674,5043077,1,Central_Intelligence_Agency,20150507150036
661268837,4545278,5,WikiProject_Musicians,20150507160028
661298911,13257671,1,Rick_Schwartz,20150507200040
661298925,38322098,1,MT_Carney,20150507200044
661298931,43012747,1,Hugo_Barra,20150507200047
661298935,43206823,1,Matt_Williams_(Internet_entrepreneur),20150507200049
661329281,11451297,1,1992_Yugoslav_People's_Army_column_incident_in_Sarajevo,20150508000036
661405526,5344550,11,Infobox_basketball_biography,20150508130027
661444100,46638266,1,Promethearchaeaceae,20150508180038
661452732,46648730,1,Paranormal_activity,20150508190043
661460761,740526,5,WikiProject_Classical_music,20150508200032
661626114,46656774,1,2015_Kumanovo_clashes,20150510000033
661644766,46491098,1,Killing_of_Freddie_Gray,20150510030028
661681628,503138,1,Derry,20150510110014
661686949,37982369,1,2012_Delhi_gang_rape_and_murder,20150510120028
661720443,1279967,5,Conflict_of_interest,20150510170015
661733802,49697,5,Citing_sources,20150510190014
661791656,1917900,1,Frilled_lizard,20150511040042
661940176,4437210,5,WikiProject_Japan,20150512030017
661950366,41392241,1,A_Voice_for_Men,20150512050033
661965252,3117615,5,Article_titles,20150512080051
661987204,25167129,5,Naming_conventions_(architecture),20150512120050
661994374,46668388,9,Tag-OneClickArchiver,20150512130049
662001374,11499015,1,Conversion_therapy,20150512140042
662176526,46491098,1,Killing_of_Freddie_Gray,20150513170038
662199984,10492110,5,Manual_of_Style/Television,20150513200041
662261667,986140,4,Village_pump_(policy),20150514060017
662303490,7037833,1,Richie_Farmer,20150514140023
662455646,43437616,1,2014_Israeli_shelling_of_UNRWA_Gaza_shelters,20150515150027
662518758,1659622,5,Did_you_know,20150516000113
662518761,1659622,5,Did_you_know,20150516000114
662582826,34187441,1,Visual_Collaborative,20150516130038
662670518,3706897,4,Village_pump_(proposals),20150516230029
662768334,24344294,1,Multiway_switching,20150517140037
662891847,3279729,1,Dog_meat,20150518060018
662898870,1213398,5,WikiProject_Anime_and_manga,20150518070016
662961275,610800,1,History_of_Slovakia,20150518172028
663034000,4660341,1,C_The_Contra_Adventure,20150519040020
663093317,30392564,5,WikiProject_Anthroponymy/Style_advice,20150519150025
663138162,1337187,1,Yes_(band),20150519200044
663233371,6850790,11,Aviation_lists,20150520090024
663441420,296010,1,Soka_Gakkai,20150521190011
663462264,44950161,1,Timeline_of_the_Israeli–Palestinian_conflict_in_January–June_2015,20150521220050
663472915,1015853,4,Village_pump_(miscellaneous),20150522000021
663472922,3706897,4,Village_pump_(proposals),20150522000026
663516315,2406280,5,WikiProject_Indian_states,20150522090041
663608104,159422,1,Acupuncture,20150523000020
663654576,13106828,1,On_Becoming_Baby_Wise,20150523100029
663654584,39718846,1,Embraer_E-Jet_E2_family,20150523100032
663684449,652253,1,Mexico_City,20150523160032
663771928,24565896,1,Serb_Democratic_Party_(Bosnia_and_Herzegovina),20150524080027
663895629,9522356,1,Serbian_Cyrillic_alphabet,20150525030025
663924225,189815,5,Manual_of_Style/Dates_and_numbers,20150525090020
663959016,9140597,1,A_Letter_Concerning_Toleration,20150525150042
663966332,4285901,1,File_comparison,20150525160031
664004165,764307,1,Supercarrier,20150525210017
664073612,1100873,1,Upstate_New_York,20150526060042
664119453,3706897,4,Village_pump_(proposals),20150526140020
664119461,3706897,4,Village_pump_(proposals),20150526140023
664214545,3083803,1,Camel_toe,20150527030033
664214554,35779913,1,Female_copulatory_vocalizations,20150527030037
664214560,43437616,1,2014_Israeli_shelling_of_UNRWA_Gaza_shelters,20150527030040
664250458,986140,4,Village_pump_(policy),20150527100018
664267834,3706897,4,Village_pump_(proposals),20150527130020
664274483,9958,1,Eurovision_Song_Contest,20150527140017
664289272,20419368,1,Newfound_River,20150527160033
664296124,402110,1,Leo_Frank,20150527170015
664296137,10053567,1,2000_United_States_presidential_election_in_Florida,20150527170021
664350797,280038,1,"Bergen_County,_New_Jersey",20150528010013
664356780,411973,5,Manual_of_Style/Japan-related_articles,20150528020017
664447487,67664,1,Steve_Jobs,20150528180020
664532086,40089532,1,No_Game_No_Life,20150529080023
664599890,26820591,1,Ariana_Grande,20150529190021
664628919,39421190,1,Vivint,20150529230024
664648034,219041,1,Genetically_modified_food,20150530020015
664688545,16965597,5,WikiProject_Ships/Guidelines,20150530100014
664750052,2477260,1,Somalis,20150530200018
664757687,29817623,1,Lists_of_ethnic_minority_politicians_in_the_United_Kingdom,20150530210045
664787034,18636805,1,Nikola_Tesla,20150531010040
664808135,38714949,1,Zeitgeist_(film_series),20150531040038
664868803,43693303,1,English_in_New_Mexico,20150531150049
664900027,3280905,1,Identification_friend_or_foe,20150531190029
664926163,1195483,1,Shades_of_Deep_Purple,20150531220024
664940404,45095012,1,Palestine_grid,20150601000035
665020305,38714949,1,Zeitgeist_(film_series),20150601140037
665071424,18636805,1,Nikola_Tesla,20150601210025
665118878,429655,1,Ask.com,20150602040015
665131227,17655,1,Lee_Harvey_Oswald,20150602060042
665147109,432926,5,No_original_research,20150602090040
665169373,38430157,1,Aboriginal_communities_in_Western_Australia,20150602130039
665183913,46873978,5,Did_you_know/RFC_DYK_process_improvement_2015,20150602150026
665215520,15891635,1,Pedro_Nava_(politician),20150602190023
665251944,6210363,1,Ian_Watkins,20150603000050
665257935,67664,1,Steve_Jobs,20150603010013
665263811,432926,5,No_original_research,20150603020019
665263836,38537003,5,Wikidata,20150603020026
665302895,188411,1,Dennis_Hastert,20150603100032
665314233,18716327,1,Psychiatry,20150603120043
665340543,2823542,5,"Categories,_lists,_and_navigation_templates",20150603160017
665355215,222824,1,James_Joyce,20150603180016
665370671,65348,1,Michael_Jackson,20150603200014
665391679,38567954,1,"Succession_to_the_Throne_Act,_2013",20150603230036
665429178,912023,4,Bot_requests,20150604060031
665486898,629047,1,Ayurveda,20150604160019
665524113,10020978,11,Infobox_comedian,20150604210036
665567935,6456379,5,WikiProject_Council,20150605040033
665642541,15087626,1,Electronic_cigarette,20150605170035
665677715,38714949,1,Zeitgeist_(film_series),20150605220025
665694722,986140,4,Village_pump_(policy),20150606010021
665694729,5855584,5,Notability_(films),20150606010024
665707092,46870347,1,Dakota_Jackson,20150606030040
665765573,10081859,1,Croatia_in_personal_union_with_Hungary,20150606150049
665955452,17919,1,Ludwig_Wittgenstein,20150607230014
665955460,2271530,1,E-meter,20150607230021
665955463,2271530,1,E-meter,20150607230022
665955467,2271530,1,E-meter,20150607230023
665955473,2609426,5,Requests_for_adminship,20150607230027
665955478,5307195,1,Debate_on_the_monarchy_in_Canada,20150607230030
665955484,5307195,1,Debate_on_the_monarchy_in_Canada,20150607230032
665974808,59492,1,Jimi_Hendrix,20150608020019
665974815,59492,1,Jimi_Hendrix,20150608020022
665974821,59492,1,Jimi_Hendrix,20150608020024
665974834,59492,1,Jimi_Hendrix,20150608020028
665986120,1835444,1,French_colonial_empire,20150608040036
666053027,30046920,1,Bitcoin,20150608160039
666068289,39626699,1,Edward_Snowden,20150608180041
666140872,900106,5,Templates_for_discussion,20150609050035
666201964,39495877,1,March_Against_Monsanto,20150609160043
666242059,8019326,1,Mukti_Bahini,20150609210043
666278156,5910715,5,WikiProject_Pornography,20150610020025
666288248,46345347,3,Cavalierman,20150610040043
666326458,3117615,5,Article_titles,20150610120113
666397017,19863256,1,Jersey_City_Fire_Department,20150610220027
666449556,1278223,5,Noticeboard_for_India-related_topics,20150611070033
666449567,46361682,1,.codes,20150611070041
666459545,44184180,1,Military_of_the_Islamic_State,20150611090030
666486494,101556,1,Hillary_Clinton,20150611140019
666501069,18445677,1,Year_2000_problem,20150611160039
666535931,3382510,11,Infobox_person,20150611210040
666535937,3382510,11,Infobox_person,20150611210043
666535943,3382510,11,Infobox_person,20150611210046
666566742,46956830,5,Articles_for_deletion/Institute_for_Ethics_and_Emerging_Technologies,20150612020031
666605485,46345347,3,Cavalierman,20150612100122
666638732,255554,5,Naming_conventions_(television),20150612160032
666710974,37590617,1,Kyle_Abbott_(The_Young_and_the_Restless),20150613030044
666733553,2642934,1,Wales_Green_Party,20150613080036
666757113,1634317,1,Balochistan,20150613130046
666809792,4011454,1,Bart_D._Ehrman,20150613210033
666816375,6538197,1,Institute_for_Justice,20150613220044
666828555,188411,1,Dennis_Hastert,20150614000044
666834807,339438,1,Kill_'Em_All,20150614010020
666852480,2949605,1,List_of_Christian_metal_artists,20150614040042
666888387,5294573,5,Manual_of_Style/Trivia_sections,20150614110028
666888390,7087197,1,Miroslav_Filipović,20150614110030
666893890,4151104,5,Handling_trivia,20150614120044
666904960,425905,5,Speedy_deletion,20150614140033
666941418,145913,5,WikiProject_Albums,20150614190034
666941452,10436845,1,Bangladesh_Liberation_War,20150614190050
666955954,18994525,1,Bill_Cosby,20150614210050
666955958,18994525,1,Bill_Cosby,20150614210052
666955965,18994525,1,Bill_Cosby,20150614210054
667031403,27459788,1,Bijeljina_massacre,20150615110038
667041658,10648526,1,Herbert_Hope_Risley,20150615130034
667063554,3706897,4,Village_pump_(proposals),20150615160033
667094365,36971117,0,Hyperloop,20150615200049
667102257,22263290,1,Jenkins_hash_function,20150615210050
667109573,503138,1,Derry,20150615220047
667121093,3706897,4,Village_pump_(proposals),20150616000056
667149463,1023363,1,Jeb_Bush,20150616050021
667197453,3706897,4,Village_pump_(proposals),20150616140046
667279519,12731882,1,Anthony_Watts_(blogger),20150617010043
667366115,46652721,1,Political_positions_of_Jeb_Bush,20150617160052
667418373,553687,5,Red_link,20150617230020
667418378,689924,11,Infobox_country,20150617230021
667418396,1833614,11,Infobox_television,20150617230030
667418419,6538197,1,Institute_for_Justice,20150617230041
667590395,14695,1,Israel,20150619055432
667590402,75321,5,Manual_of_Style,20150619055435
667590408,219041,1,Genetically_modified_food,20150619055439
667590412,432926,5,No_original_research,20150619055443
667590418,1659622,5,Did_you_know,20150619055447
667590438,12779994,1,Eurofighter_Typhoon,20150619055502
667590441,12987581,1,Copyfraud,20150619055504
667590447,25282152,1,Economy_of_Argentina,20150619055510
667804058,425905,5,Speedy_deletion,20150620192032
667804066,475586,5,WikiProject_Food_and_drink,20150620192034
667804071,1554017,1,Carlos_Latuff,20150620192037
667804084,2348132,1,"Balochistan,_Pakistan",20150620192041
667804131,42470235,1,Wanderer_of_the_Wasteland_(1945_film),20150620192059
667823615,47032954,3,Factchecker_atyourservice/Innuendo,20150620220035
667846213,6805895,1,"List_of_Murder,_She_Wrote_episodes",20150621010026
667930171,1270713,1,Kargil_War,20150621140018
668026683,47010619,1,Charleston_church_shooting,20150622010037
668050999,15283281,1,Tyson_Fury,20150622040031
668051000,15283281,1,Tyson_Fury,20150622040032
668072782,14933777,1,Kosovo,20150622070030
668212203,15283281,1,Tyson_Fury,20150623000036
668212206,15283281,1,Tyson_Fury,20150623000037
668225595,411973,5,Manual_of_Style/Japan-related_articles,20150623020017
668262256,437575,5,Featured_article_candidates,20150623090017
668298715,39566065,1,Eliot_Higgins,20150623150039
668321372,296010,1,Soka_Gakkai,20150623180018
668321398,6580444,1,Finally_(CeCe_Peniston_song),20150623180032
668334042,43758735,1,Gamergate,20150623190037
668344091,5960793,1,Siachen_Glacier,20150623200031
668344122,41703561,1,Media_coverage_of_North_Korea,20150623200040
668409337,35292712,1,UNFD,20150624030037
668432468,3684526,5,WikiProject_Disambiguation/Malplaced_disambiguation_pages,20150624070029
668447111,4264749,1,Tony_Abbott,20150624100028
668498437,11637703,1,List_of_Nobel_laureates_in_Literature,20150624180034
668530893,4579233,1,Brian_Leiter,20150624220029
668562665,553687,5,Red_link,20150625030017
668572494,4818565,1,North_Yemen_civil_war,20150625050029
668577334,39819,5,Deletion_policy,20150625060012
668600209,22603916,1,Thomas_Piketty,20150625110036
668624615,2115853,1,Battle_of_Borodino,20150625150023
668631674,588834,1,"Prince_Aimone,_Duke_of_Aosta",20150625160018
668631701,3464855,5,Biographies_of_living_persons,20150625160032
668631705,4180452,1,"Prince_Amedeo,_Duke_of_Aosta_(1943–2021)",20150625160034
668656315,24938087,1,Detroit_Fire_Department,20150625190042
668716946,29408222,1,Puella_Magi_Madoka_Magica,20150626050035
668716949,38270155,1,Philip_Benedict,20150626050037
668728010,47773,5,Disambiguation,20150626070028
668769827,879596,5,Deletion_process,20150626150015
668769830,1082595,1,Ramadan,20150626150017
668791310,13313193,5,Notability,20150626180031
668817130,47051643,1,Same-sex_marriage_in_the_Pitcairn_Islands,20150626210052
668823957,101556,1,Hillary_Clinton,20150626220018
668885130,7020248,3,Dennis_Brown,20150627100031
668889375,10081859,1,Croatia_in_personal_union_with_Hungary,20150627110030
668978276,44267625,1,Mattress_Performance_(Carry_That_Weight),20150628010036
668993205,2494155,1,Sustainable_energy,20150628040021
669073223,5827,1,Chinese_language,20150628180014
669073228,23025,1,Poland,20150628180016
669311445,3777280,5,Blocking_policy,20150630100031
